user_id,signup_date,city,device,acquisition_channel,user_type
U00494,2024-11-15,Bengaluru,iOS,Referral,New
U00495,2023-05-08,Kolkata,Android,Organic,Returning
U00496,2024-10-10,Hyderabad,Android,Organic,New
U00497,2024-10-29,Delhi,iOS,Paid Search,New
U00498,2023-03-04,Mumbai,Android,Organic,Returning
U00499,2024-12-30,Mumbai,Android,Paid Social,New
U00500,2024-11-10,Bengaluru,iOS,Paid Search,New
U00501,2024-04-29,Mumbai,Android,Organic,Returning
U00502,2024-04-17,Hyderabad,iOS,Organic,Returning
U00503,2023-11-10,Bengaluru,Android,Paid Social,Returning
U00504,2024-12-02,Delhi,iOS,Paid Social,New
U00505,2024-10-09,Mumbai,Android,Organic,New
U00506,2024-06-08,Hyderabad,Android,Organic,Returning
U00507,2024-09-17,Kolkata,iOS,Organic,New
U00508,2024-05-16,Hyderabad,Android,Paid Search,Returning
U00509,2024-09-12,Mumbai,Android,Paid Social,New
U00510,2024-12-10,Mumbai,iOS,Referral,New
U00511,2024-12-22,Mumbai,iOS,Referral,New
U00512,2023-02-28,Mumbai,iOS,Paid Search,Returning
U00513,2024-11-28,Bengaluru,Android,Referral,New
U00514,2024-11-22,Hyderabad,Android,Organic,New
U00515,2024-11-30,Hyderabad,Android,Paid Search,New
U00516,2024-11-12,Mumbai,Android,Paid Search,New
U00517,2024-09-16,Kolkata,Android,Paid Social,New
U00518,2024-04-23,Mumbai,Android,Paid Social,Returning
U00519,2024-12-24,Delhi,Android,Organic,New
U00520,2024-05-06,Bengaluru,Android,Referral,Returning
U00521,2024-07-04,Bengaluru,Android,Referral,Returning
U00522,2024-10-11,Delhi,Android,Referral,New
U00523,2024-11-19,Delhi,Android,Paid Search,New
U00524,2023-01-21,Bengaluru,iOS,Referral,Returning
U00525,2024-11-12,Bengaluru,iOS,Paid Social,New
U00526,2024-11-22,Bengaluru,Android,Paid Search,New
U00527,2024-02-27,Hyderabad,iOS,Paid Search,Returning
U00528,2023-06-14,Hyderabad,iOS,Paid Social,Returning
U00529,2023-08-26,Delhi,Android,Paid Social,Returning
U00530,2024-09-15,Bengaluru,Android,Paid Search,New
U00531,2024-07-01,Bengaluru,Android,Referral,Returning
U00532,2023-10-21,Bengaluru,Android,Organic,Returning
U00533,2024-10-30,Delhi,Android,Paid Search,New
U00534,2024-08-19,Bengaluru,Android,Organic,Returning
U00535,2024-09-28,Delhi,iOS,Paid Search,New
U00536,2024-11-17,Kolkata,Android,Organic,New
U00537,2024-11-30,Mumbai,Android,Organic,New
U00538,2024-11-05,Hyderabad,iOS,Organic,New
U00539,2024-10-14,Bengaluru,iOS,Organic,New
U00540,2023-02-19,Delhi,iOS,Organic,Returning
U00541,2024-05-18,Kolkata,iOS,Paid Social,Returning
U00542,2024-12-26,Delhi,iOS,Organic,New
U00543,2024-03-04,Mumbai,Android,Organic,Returning
U00544,2023-08-14,Kolkata,iOS,Organic,Returning
U00545,2024-11-06,Mumbai,Android,Organic,New
U00546,2024-10-19,Delhi,Android,Organic,New
U00547,2024-11-07,Mumbai,Android,Referral,New
U00548,2024-11-01,Bengaluru,Android,Paid Search,New
U00549,2023-02-12,Bengaluru,Android,Organic,Returning
U00550,2024-12-03,Bengaluru,Android,Paid Search,New
U00551,2024-09-22,Kolkata,Android,Organic,New
U00552,2024-09-16,Mumbai,Android,Paid Social,New
U00553,2024-12-13,Delhi,Android,Referral,New
U00554,2023-07-25,Bengaluru,iOS,Organic,Returning
U00555,2024-11-20,Hyderabad,Android,Organic,New
U00556,2024-10-09,Kolkata,Android,Paid Search,New
U00557,2024-12-25,Delhi,Android,Organic,New
U00558,2024-09-29,Delhi,iOS,Organic,New
U00559,2024-07-15,Hyderabad,Android,Paid Social,Returning
U00560,2024-09-23,Kolkata,Android,Paid Search,New
U00561,2024-12-28,Kolkata,Android,Organic,New
U00562,2024-09-23,Delhi,iOS,Paid Social,New
U00563,2023-12-04,Bengaluru,iOS,Organic,Returning
U00564,2024-09-13,Delhi,iOS,Organic,Returning
U00565,2024-03-15,Delhi,iOS,Paid Social,Returning
U00566,2024-05-10,Kolkata,Android,Paid Search,Returning
U00567,2023-07-09,Bengaluru,Android,Paid Search,Returning
U00568,2024-10-19,Mumbai,Android,Paid Social,New
U00569,2024-12-31,Kolkata,Android,Paid Search,New
U00570,2024-09-21,Kolkata,iOS,Referral,New
U00571,2024-10-09,Mumbai,iOS,Paid Search,New
U00572,2024-02-16,Kolkata,Android,Organic,Returning
U00573,2024-12-07,Bengaluru,Android,Paid Social,New
U00574,2023-08-03,Delhi,Android,Organic,Returning
U00575,2023-01-09,Bengaluru,Android,Paid Social,Returning
U00576,2024-12-13,Kolkata,Android,Organic,New
U00577,2024-02-21,Kolkata,Android,Paid Search,Returning
U00578,2023-08-15,Bengaluru,Android,Paid Social,Returning
U00579,2024-09-14,Bengaluru,Android,Paid Search,Returning
U00580,2024-12-16,Delhi,Android,Organic,New
U00581,2024-12-20,Bengaluru,iOS,Paid Search,New
U00582,2024-10-14,Hyderabad,Android,Paid Social,New
U00583,2024-11-28,Bengaluru,Android,Referral,New
U00584,2024-11-17,Hyderabad,Android,Paid Search,New
U00585,2023-08-04,Mumbai,iOS,Organic,Returning
U00586,2023-08-05,Delhi,Android,Organic,Returning
U00587,2024-11-22,Bengaluru,iOS,Paid Search,New
U00588,2024-11-19,Kolkata,Android,Organic,New
U00589,2024-11-20,Mumbai,Android,Referral,New
U00590,2024-10-09,Delhi,Android,Paid Search,New
U00591,2023-09-04,Delhi,iOS,Organic,Returning
U00592,2024-09-15,Kolkata,iOS,Organic,New
U00593,2024-10-08,Hyderabad,iOS,Organic,New
U00594,2024-06-24,Hyderabad,iOS,Paid Search,Returning
U00595,2024-10-26,Mumbai,Android,Paid Search,New
U00596,2024-12-12,Kolkata,Android,Organic,New
U00597,2024-06-10,Delhi,Android,Paid Search,Returning
U00598,2023-02-15,Hyderabad,Android,Organic,Returning
U00599,2024-02-10,Delhi,Android,Paid Search,Returning
U00600,2023-12-23,Mumbai,iOS,Referral,Returning
U00601,2024-11-28,Kolkata,iOS,Organic,New
U00602,2023-09-28,Kolkata,iOS,Organic,Returning
U00603,2024-07-04,Mumbai,Android,Referral,Returning
U00604,2024-08-20,Mumbai,iOS,Organic,Returning
U00605,2023-04-27,Kolkata,iOS,Paid Search,Returning
U00606,2024-02-23,Kolkata,iOS,Paid Social,Returning
U00607,2024-08-01,Hyderabad,Android,Paid Search,Returning
U00608,2024-12-02,Bengaluru,Android,Referral,New
U00609,2023-02-06,Delhi,iOS,Paid Search,Returning
U00610,2024-11-04,Kolkata,iOS,Paid Search,New
U00611,2024-10-10,Hyderabad,Android,Organic,New
U00612,2023-09-22,Hyderabad,Android,Organic,Returning
U00613,2024-01-10,Mumbai,Android,Paid Search,Returning
U00614,2023-02-03,Delhi,Android,Organic,Returning
U00615,2024-12-20,Delhi,iOS,Paid Search,New
U00616,2023-08-22,Hyderabad,Android,Organic,Returning
U00617,2023-03-12,Delhi,Android,Organic,Returning
U00618,2024-11-02,Hyderabad,Android,Paid Search,New
U00619,2024-10-02,Hyderabad,Android,Paid Search,New
U00620,2024-09-04,Hyderabad,Android,Organic,New
U00621,2024-08-03,Delhi,Android,Paid Social,Returning
U00622,2024-12-06,Hyderabad,Android,Organic,New
U00623,2024-06-21,Bengaluru,iOS,Organic,Returning
U00624,2024-10-04,Bengaluru,iOS,Referral,New
U00625,2023-04-12,Delhi,iOS,Referral,Returning
U00626,2024-10-01,Bengaluru,Android,Organic,New
U00627,2023-07-21,Kolkata,iOS,Organic,Returning
U00628,2024-09-24,Kolkata,Android,Referral,New
U00629,2024-11-02,Bengaluru,Android,Paid Search,New
U00630,2023-02-18,Hyderabad,Android,Organic,Returning
U00631,2023-12-17,Mumbai,Android,Organic,Returning
U00632,2024-08-14,Hyderabad,Android,Organic,Returning
U00633,2024-11-25,Kolkata,iOS,Paid Social,New
U00634,2024-12-22,Mumbai,iOS,Paid Search,New
U00635,2024-11-18,Bengaluru,Android,Organic,New
U00636,2024-12-11,Bengaluru,Android,Organic,New
U00637,2023-08-18,Mumbai,iOS,Organic,Returning
U00638,2024-04-03,Kolkata,Android,Paid Social,Returning
U00639,2024-03-07,Mumbai,Android,Referral,Returning
U00640,2024-02-28,Delhi,iOS,Paid Search,Returning
U00641,2023-11-23,Bengaluru,Android,Paid Social,Returning
U00642,2023-07-29,Kolkata,iOS,Organic,Returning
U00643,2024-12-30,Delhi,Android,Paid Search,New
U00644,2024-12-29,Hyderabad,iOS,Paid Search,New
U00645,2023-06-25,Hyderabad,Android,Organic,Returning
U00646,2024-09-14,Bengaluru,iOS,Paid Search,Returning
U00647,2024-10-04,Bengaluru,Android,Paid Social,New
U00648,2024-11-13,Delhi,iOS,Organic,New
U00649,2024-03-13,Delhi,iOS,Paid Search,Returning
U00650,2024-10-29,Hyderabad,Android,Referral,New
U00651,2024-09-16,Hyderabad,Android,Paid Social,New
U00652,2024-04-26,Bengaluru,Android,Paid Search,Returning
U00653,2024-06-30,Mumbai,Android,Organic,Returning
U00654,2024-12-23,Bengaluru,Android,Paid Social,New
U00655,2023-04-02,Bengaluru,Android,Organic,Returning
U00656,2024-12-27,Hyderabad,Android,Organic,New
U00657,2024-07-05,Hyderabad,iOS,Organic,Returning
U00658,2024-09-10,Hyderabad,Android,Paid Search,New
U00659,2023-08-30,Bengaluru,Android,Paid Search,Returning
U00660,2024-10-21,Mumbai,Android,Paid Social,New
U00661,2024-11-16,Delhi,Android,Paid Search,New
U00662,2024-05-06,Kolkata,Android,Referral,Returning
U00663,2024-10-26,Mumbai,iOS,Paid Search,New
U00664,2024-09-14,Kolkata,Android,Paid Search,New
U00665,2024-09-28,Bengaluru,Android,Organic,New
U00666,2023-02-04,Delhi,Android,Organic,Returning
U00667,2023-01-24,Hyderabad,Android,Paid Search,Returning
U00668,2023-03-13,Delhi,iOS,Paid Social,Returning
U00669,2024-09-04,Mumbai,Android,Organic,New
U00670,2024-10-31,Mumbai,Android,Paid Search,New
U00671,2024-09-21,Kolkata,Android,Organic,New
U00672,2023-11-12,Bengaluru,Android,Paid Search,Returning
U00673,2023-10-12,Kolkata,Android,Organic,Returning
U00674,2024-01-31,Delhi,Android,Organic,Returning
U00675,2023-04-26,Delhi,iOS,Organic,Returning
U00676,2024-09-17,Mumbai,Android,Referral,New
U00677,2023-08-28,Delhi,Android,Paid Social,Returning
U00678,2024-11-09,Kolkata,iOS,Organic,New
U00679,2024-11-04,Kolkata,Android,Organic,New
U00680,2024-12-08,Kolkata,Android,Paid Search,New
U00681,2024-10-29,Kolkata,iOS,Organic,New
U00682,2024-09-24,Mumbai,iOS,Paid Social,New
U00683,2024-10-03,Delhi,iOS,Paid Search,New
U00684,2024-12-22,Hyderabad,iOS,Referral,New
U00685,2024-04-29,Bengaluru,Android,Organic,Returning
U00686,2024-10-17,Hyderabad,iOS,Referral,New
U00687,2024-10-22,Mumbai,Android,Paid Social,New
U00688,2023-06-15,Mumbai,Android,Paid Social,Returning
U00689,2024-03-10,Delhi,iOS,Referral,Returning
U00690,2024-11-26,Delhi,iOS,Paid Search,New
U00691,2024-11-06,Bengaluru,iOS,Organic,New
U00692,2024-05-07,Delhi,Android,Paid Search,Returning
U00693,2024-10-07,Delhi,iOS,Paid Social,New
U00694,2024-11-09,Bengaluru,Android,Referral,New
U00695,2023-09-13,Bengaluru,iOS,Paid Search,Returning
U00696,2024-10-03,Mumbai,Android,Paid Social,New
U00697,2023-10-04,Delhi,Android,Organic,Returning
U00698,2024-02-26,Hyderabad,iOS,Organic,Returning
U00699,2023-06-09,Bengaluru,Android,Paid Search,Returning
U00700,2024-09-26,Mumbai,Android,Organic,New
U00701,2024-10-25,Bengaluru,iOS,Organic,New
U00702,2024-12-19,Mumbai,Android,Paid Social,New
U00703,2024-11-16,Mumbai,Android,Paid Search,New
U00704,2023-12-29,Mumbai,Android,Paid Search,Returning
U00705,2024-12-02,Delhi,Android,Organic,New
U00706,2023-11-25,Mumbai,Android,Organic,Returning
U00707,2024-07-16,Bengaluru,Android,Paid Social,Returning
U00708,2023-06-10,Delhi,Android,Referral,Returning
U00709,2024-09-27,Delhi,Android,Organic,New
U00710,2024-12-31,Mumbai,Android,Paid Social,New
U00711,2023-01-16,Delhi,Android,Paid Social,Returning
U00712,2024-02-22,Hyderabad,Android,Paid Social,Returning
U00713,2024-05-22,Delhi,iOS,Paid Search,Returning
U00714,2024-10-03,Bengaluru,Android,Organic,Returning
U00715,2024-04-29,Delhi,Android,Paid Social,Returning
U00716,2024-11-22,Bengaluru,Android,Paid Search,New
U00717,2023-11-29,Mumbai,Android,Organic,Returning
U00718,2024-10-12,Hyderabad,iOS,Organic,New
U00719,2024-02-10,Hyderabad,Android,Paid Search,Returning
U00720,2023-03-23,Delhi,Android,Paid Search,Returning
U00721,2024-11-04,Bengaluru,iOS,Referral,New
U00722,2024-12-22,Kolkata,Android,Organic,New
U00723,2024-12-30,Bengaluru,iOS,Organic,New
U00724,2024-01-20,Delhi,Android,Referral,Returning
U00725,2024-12-06,Hyderabad,Android,Organic,New
U00726,2024-11-18,Delhi,iOS,Organic,New
U00727,2024-11-25,Bengaluru,Android,Paid Social,New
U00728,2024-11-15,Delhi,Android,Referral,New
U00729,2024-09-08,Mumbai,iOS,Paid Social,New
U00730,2024-12-24,Bengaluru,Android,Organic,New
U00731,2024-12-19,Mumbai,iOS,Paid Search,New
U00732,2024-11-28,Delhi,Android,Paid Social,New
U00733,2024-10-04,Delhi,Android,Referral,New
U00734,2024-12-02,Bengaluru,iOS,Organic,New
U00735,2024-12-03,Hyderabad,Android,Referral,New
U00736,2023-03-19,Delhi,Android,Paid Search,Returning
U00737,2024-10-21,Hyderabad,iOS,Organic,New
U00738,2024-10-16,Delhi,Android,Organic,New
U00739,2024-10-14,Bengaluru,Android,Organic,New
U00740,2024-10-17,Delhi,iOS,Referral,New
U00741,2024-10-27,Mumbai,Android,Organic,New
U00742,2024-10-31,Delhi,Android,Paid Social,New
U00743,2023-06-19,Hyderabad,iOS,Organic,Returning
U00744,2024-11-21,Kolkata,Android,Paid Social,New
U00745,2024-11-24,Hyderabad,iOS,Paid Search,New
U00746,2024-12-03,Mumbai,iOS,Referral,New
U00747,2024-09-24,Mumbai,Android,Paid Search,New
U00748,2024-12-31,Mumbai,Android,Paid Social,New
U00749,2023-05-08,Delhi,iOS,Paid Search,Returning
U00750,2023-11-28,Hyderabad,iOS,Paid Search,Returning
U00751,2024-11-18,Hyderabad,Android,Referral,New
U00752,2024-12-06,Delhi,Android,Paid Search,New
U00753,2024-11-02,Kolkata,Android,Referral,New
U00754,2024-09-06,Hyderabad,iOS,Organic,New
U00755,2023-12-04,Delhi,iOS,Paid Search,Returning
U00756,2024-09-07,Kolkata,iOS,Referral,New
U00757,2024-11-25,Bengaluru,Android,Referral,New
U00758,2024-03-08,Bengaluru,iOS,Paid Search,Returning
U00759,2024-12-16,Delhi,Android,Paid Search,New
U00760,2024-10-20,Mumbai,Android,Paid Social,New
U00761,2023-04-09,Delhi,Android,Organic,Returning
U00762,2024-10-13,Kolkata,Android,Referral,New
U00763,2024-09-11,Bengaluru,Android,Organic,New
U00764,2024-10-21,Delhi,Android,Organic,New
U00765,2024-05-20,Mumbai,Android,Paid Social,Returning
U00766,2024-10-16,Bengaluru,iOS,Organic,New
U00767,2024-11-20,Hyderabad,Android,Organic,New
U00768,2024-12-06,Delhi,Android,Organic,New
U00769,2024-09-15,Kolkata,Android,Referral,New
U00770,2024-03-30,Hyderabad,Android,Paid Search,Returning
U00771,2024-09-12,Bengaluru,Android,Referral,New
U00772,2023-09-24,Bengaluru,Android,Organic,Returning
U00773,2024-02-23,Bengaluru,Android,Organic,Returning
U00774,2024-07-29,Kolkata,Android,Organic,Returning
U00775,2024-11-25,Hyderabad,iOS,Paid Search,New
U00776,2023-12-12,Delhi,Android,Organic,Returning
U00777,2023-12-07,Bengaluru,iOS,Organic,Returning
U00778,2024-09-29,Kolkata,Android,Paid Search,New
U00779,2023-07-08,Bengaluru,iOS,Paid Social,Returning
U00780,2024-06-10,Hyderabad,Android,Paid Search,Returning
U00781,2024-11-08,Hyderabad,Android,Paid Search,New
U00782,2023-03-06,Delhi,Android,Paid Search,Returning
U00783,2024-11-08,Mumbai,Android,Paid Search,New
U00784,2024-01-10,Bengaluru,iOS,Paid Social,Returning
U00785,2023-01-20,Delhi,Android,Paid Social,Returning
U00786,2024-11-25,Kolkata,Android,Paid Social,New
U00787,2023-04-09,Hyderabad,iOS,Organic,Returning
U00788,2024-11-17,Hyderabad,iOS,Paid Search,New
U00789,2024-06-21,Mumbai,Android,Paid Social,Returning
U00790,2023-06-23,Bengaluru,Android,Referral,Returning
U00791,2024-11-12,Hyderabad,iOS,Paid Search,New
U00792,2024-12-29,Mumbai,iOS,Paid Search,New
U00793,2024-11-12,Bengaluru,iOS,Paid Social,New
U00794,2024-11-13,Delhi,iOS,Referral,New
U00795,2025-01-01,Mumbai,Android,Organic,New
U00796,2024-11-06,Hyderabad,Android,Organic,New
U00797,2024-10-14,Bengaluru,Android,Paid Social,New
U00798,2024-09-30,Kolkata,Android,Paid Social,New
U00799,2023-08-06,Delhi,iOS,Organic,Returning
U00800,2023-12-06,Delhi,Android,Organic,Returning
U00801,2023-01-05,Bengaluru,Android,Paid Search,Returning
U00802,2024-11-23,Hyderabad,Android,Paid Social,New
U00803,2023-01-24,Delhi,Android,Paid Social,Returning
U00804,2024-04-20,Mumbai,Android,Organic,Returning
U00805,2024-09-09,Bengaluru,Android,Organic,New
U00806,2024-09-28,Hyderabad,iOS,Paid Social,New
U00807,2023-02-23,Hyderabad,Android,Organic,Returning
U00808,2024-11-05,Delhi,Android,Paid Search,New
U00809,2024-12-23,Kolkata,Android,Paid Search,New
U00810,2023-05-07,Bengaluru,Android,Organic,Returning
U00811,2024-09-10,Bengaluru,iOS,Paid Social,New
U00812,2024-12-12,Mumbai,Android,Organic,New
U00813,2024-03-23,Hyderabad,iOS,Paid Social,Returning
U00814,2023-05-17,Bengaluru,Android,Paid Search,Returning
U00815,2024-10-20,Mumbai,Android,Paid Search,New
U00816,2023-03-03,Delhi,Android,Referral,Returning
U00817,2023-08-27,Mumbai,iOS,Organic,Returning
U00818,2024-11-30,Mumbai,iOS,Paid Social,New
U00819,2024-03-08,Kolkata,Android,Organic,Returning
U00820,2024-11-21,Delhi,Android,Referral,New
U00821,2024-10-15,Mumbai,Android,Organic,New
U00822,2023-07-11,Mumbai,Android,Paid Search,Returning
U00823,2024-10-13,Delhi,Android,Organic,New
U00824,2023-11-06,Bengaluru,iOS,Organic,Returning
U00825,2023-05-06,Kolkata,Android,Organic,Returning
U00826,2024-10-05,Bengaluru,iOS,Organic,New
U00827,2024-05-13,Hyderabad,iOS,Organic,Returning
U00828,2024-10-11,Bengaluru,Android,Organic,New
U00829,2024-01-12,Hyderabad,Android,Paid Social,Returning
U00830,2024-09-21,Bengaluru,iOS,Paid Search,New
U00831,2024-01-02,Kolkata,Android,Organic,Returning
U00832,2024-11-28,Hyderabad,Android,Referral,New
U00833,2024-09-18,Bengaluru,iOS,Paid Social,New
U00834,2023-07-19,Hyderabad,Android,Organic,Returning
U00835,2023-09-09,Mumbai,iOS,Paid Search,Returning
U00836,2024-06-30,Delhi,Android,Paid Search,Returning
U00837,2024-05-30,Delhi,Android,Paid Search,Returning
U00838,2023-09-18,Hyderabad,Android,Referral,Returning
U00839,2024-12-01,Hyderabad,Android,Paid Search,New
U00840,2024-09-23,Delhi,Android,Referral,New
U00841,2024-11-30,Kolkata,Android,Paid Social,New
U00842,2023-03-23,Delhi,Android,Referral,Returning
U00843,2024-09-27,Bengaluru,Android,Paid Search,New
U00844,2024-12-11,Mumbai,Android,Paid Social,New
U00845,2024-12-12,Bengaluru,Android,Paid Social,New
U00846,2024-06-16,Delhi,Android,Paid Social,Returning
U00847,2024-09-05,Mumbai,Android,Organic,New
U00848,2023-10-17,Delhi,Android,Organic,Returning
U00849,2024-12-05,Bengaluru,Android,Organic,New
U00850,2023-12-14,Hyderabad,Android,Organic,Returning
U00851,2024-10-23,Mumbai,Android,Referral,New
U00852,2024-12-02,Hyderabad,iOS,Paid Social,New
U00853,2024-01-06,Mumbai,Android,Organic,Returning
U00854,2023-09-07,Mumbai,Android,Organic,Returning
U00855,2024-11-30,Delhi,iOS,Organic,New
U00856,2024-10-29,Hyderabad,Android,Paid Social,New
U00857,2023-01-06,Bengaluru,Android,Referral,Returning
U00858,2023-06-18,Bengaluru,Android,Organic,Returning
U00859,2024-10-25,Hyderabad,Android,Organic,New
U00860,2024-09-05,Hyderabad,Android,Referral,New
U00861,2024-06-08,Mumbai,Android,Paid Search,Returning
U00862,2024-05-04,Bengaluru,Android,Referral,Returning
U00863,2024-07-09,Bengaluru,Android,Organic,Returning
U00864,2023-10-13,Mumbai,Android,Organic,Returning
U00865,2024-10-08,Hyderabad,Android,Paid Social,New
U00866,2023-07-28,Delhi,Android,Organic,Returning
U00867,2023-03-19,Bengaluru,Android,Paid Social,Returning
U00868,2023-01-16,Bengaluru,Android,Paid Social,Returning
U00869,2025-01-01,Mumbai,Android,Organic,New
U00870,2024-11-07,Hyderabad,Android,Paid Search,New
U00871,2023-02-16,Bengaluru,Android,Paid Social,Returning
U00872,2024-10-26,Bengaluru,iOS,Referral,New
U00873,2023-10-19,Delhi,iOS,Organic,Returning
U00874,2024-10-10,Bengaluru,Android,Paid Social,New
U00875,2023-07-24,Mumbai,Android,Organic,Returning
U00876,2024-07-25,Bengaluru,Android,Referral,Returning
U00877,2024-11-25,Mumbai,iOS,Paid Social,New
U00878,2024-09-08,Hyderabad,Android,Organic,New
U00879,2024-05-04,Kolkata,Android,Paid Social,Returning
U00880,2023-12-13,Kolkata,iOS,Paid Social,Returning
U00881,2024-11-04,Delhi,Android,Paid Social,New
U00882,2023-07-02,Bengaluru,iOS,Organic,Returning
U00883,2024-07-04,Delhi,Android,Paid Social,Returning
U00884,2024-10-06,Hyderabad,Android,Paid Social,New
U00885,2024-12-18,Bengaluru,iOS,Organic,New
U00886,2024-12-23,Delhi,Android,Organic,New
U00887,2024-10-03,Delhi,Android,Referral,New
U00888,2024-12-16,Bengaluru,iOS,Paid Search,New
U00889,2024-11-07,Hyderabad,iOS,Paid Search,New
U00890,2024-06-19,Mumbai,Android,Referral,Returning
U00891,2024-11-10,Mumbai,iOS,Organic,New
U00892,2023-06-13,Kolkata,Android,Paid Social,Returning
U00893,2024-09-09,Bengaluru,Android,Paid Search,New
U00894,2024-11-02,Bengaluru,iOS,Organic,New
U00895,2023-05-18,Delhi,Android,Referral,Returning
U00896,2024-04-09,Mumbai,iOS,Paid Social,Returning
U00897,2024-11-06,Mumbai,Android,Organic,New
U00898,2024-10-17,Bengaluru,Android,Referral,New
U00899,2024-12-04,Kolkata,Android,Referral,New
U00900,2024-09-09,Delhi,Android,Paid Social,New
U00901,2024-09-12,Delhi,iOS,Organic,New
U00902,2024-12-12,Mumbai,Android,Organic,New
U00903,2024-12-15,Kolkata,Android,Paid Social,New
U00904,2024-11-20,Mumbai,Android,Referral,New
U00905,2024-04-05,Kolkata,Android,Organic,Returning
U00906,2024-06-16,Bengaluru,Android,Paid Search,Returning
U00907,2024-09-27,Mumbai,Android,Organic,New
