session_id,user_id,session_start,device,city,cart_value,delivery_fee
S000360,U00207,2025-05-30T18:21:00,iOS,Mumbai,650.32,39.0
S000361,U00207,2025-03-16T16:17:00,iOS,Mumbai,1082.24,0.0
S000362,U00208,2025-01-31T16:57:00,iOS,Bengaluru,1024.63,0.0
S000363,U00208,2025-04-30T15:15:00,iOS,Bengaluru,780.14,39.0
S000364,U00208,2025-01-27T19:47:00,iOS,Bengaluru,310.33,19.0
S000365,U00209,2025-06-26T10:52:00,Android,Bengaluru,806.53,29.0
S000366,U00209,2025-02-17T19:24:00,Android,Bengaluru,748.46,29.0
S000367,U00209,2025-05-02T15:17:00,Android,Bengaluru,486.86,39.0
S000368,U00210,2025-05-18T17:32:00,Android,Mumbai,1022.36,29.0
S000369,U00211,2025-05-17T22:07:00,iOS,Mumbai,663.38,49.0
S000370,U00212,2025-03-23T21:00:00,Android,Hyderabad,538.09,29.0
S000371,U00213,2025-01-31T12:51:00,Android,Mumbai,583.19,39.0
S000372,U00214,2025-02-12T14:21:00,Android,Mumbai,1218.24,0.0
S000373,U00215,2025-06-08T18:46:00,Android,Hyderabad,404.39,49.0
S000374,U00215,2025-06-24T17:46:00,Android,Hyderabad,794.14,39.0
S000375,U00216,2025-02-27T21:21:00,Android,Bengaluru,746.09,69.0
S000376,U00217,2025-05-06T14:33:00,iOS,Hyderabad,1897.56,69.0
S000377,U00218,2025-06-30T22:22:00,Android,Hyderabad,782.91,49.0
S000378,U00218,2025-05-18T15:42:00,Android,Hyderabad,447.9,49.0
S000379,U00219,2025-04-25T09:27:00,iOS,Delhi,492.12,39.0
S000380,U00219,2025-01-22T10:57:00,iOS,Delhi,825.52,19.0
S000381,U00219,2025-05-10T14:33:00,iOS,Delhi,1445.04,0.0
S000382,U00219,2025-02-23T19:34:00,iOS,Delhi,879.21,69.0
S000383,U00219,2025-01-15T18:17:00,iOS,Delhi,440.69,0.0
S000384,U00220,2025-06-28T11:47:00,Android,Bengaluru,1256.39,0.0
S000385,U00221,2025-04-24T10:47:00,Android,Bengaluru,790.87,19.0
S000386,U00221,2025-03-07T21:11:00,Android,Bengaluru,460.57,19.0
S000387,U00222,2025-05-04T13:18:00,Android,Bengaluru,583.26,0.0
S000388,U00223,2025-06-30T08:19:00,iOS,Mumbai,1006.71,0.0
S000389,U00224,2025-06-23T15:25:00,iOS,Bengaluru,578.07,19.0
S000390,U00225,2025-03-25T22:57:00,Android,Mumbai,618.08,59.0
S000391,U00225,2025-01-11T22:48:00,Android,Mumbai,810.19,39.0
S000392,U00226,2025-04-08T15:24:00,iOS,Bengaluru,973.01,0.0
S000393,U00227,2025-01-06T21:30:00,Android,Bengaluru,737.65,0.0
S000394,U00227,2025-05-07T08:58:00,Android,Bengaluru,470.92,59.0
S000395,U00228,2025-06-13T11:35:00,Android,Delhi,432.09,19.0
S000396,U00229,2025-02-11T15:15:00,iOS,Bengaluru,373.46,59.0
S000397,U00229,2025-02-01T13:17:00,iOS,Bengaluru,351.59,19.0
S000398,U00230,2025-05-28T14:41:00,Android,Kolkata,289.1,29.0
S000399,U00230,2025-03-28T16:18:00,Android,Kolkata,524.09,29.0
S000400,U00231,2025-05-05T15:19:00,iOS,Delhi,569.68,29.0
S000401,U00232,2025-05-09T21:05:00,Android,Bengaluru,437.44,59.0
S000402,U00232,2025-01-21T18:36:00,Android,Bengaluru,387.99,29.0
S000403,U00233,2025-04-10T19:23:00,iOS,Bengaluru,901.29,19.0
S000404,U00233,2025-02-14T19:16:00,iOS,Bengaluru,695.68,19.0
S000405,U00233,2025-03-10T21:56:00,iOS,Bengaluru,345.92,19.0
S000406,U00233,2025-06-09T17:12:00,iOS,Bengaluru,594.19,39.0
S000407,U00233,2025-06-16T10:48:00,iOS,Bengaluru,897.25,19.0
S000408,U00234,2025-01-03T17:27:00,Android,Delhi,957.93,0.0
S000409,U00234,2025-02-28T14:06:00,Android,Delhi,363.82,19.0
S000410,U00234,2025-05-21T20:44:00,Android,Delhi,981.4,0.0
S000411,U00235,2025-02-24T19:03:00,Android,Mumbai,1457.72,0.0
S000412,U00236,2025-01-23T12:36:00,Android,Hyderabad,838.18,69.0
S000413,U00237,2025-04-20T19:53:00,iOS,Delhi,398.66,39.0
S000414,U00238,2025-04-23T07:24:00,Android,Mumbai,544.97,39.0
S000415,U00239,2025-04-01T09:16:00,Android,Mumbai,438.64,49.0
S000416,U00240,2025-06-02T16:20:00,Android,Hyderabad,729.8,59.0
S000417,U00240,2025-03-22T19:08:00,Android,Hyderabad,900.04,19.0
S000418,U00241,2025-01-25T17:52:00,Android,Mumbai,785.16,49.0
S000419,U00242,2025-01-01T07:38:00,Android,Delhi,1552.56,0.0
S000420,U00243,2025-06-18T21:55:00,iOS,Hyderabad,491.43,39.0
S000421,U00243,2025-04-22T11:59:00,iOS,Hyderabad,491.38,39.0
S000422,U00244,2025-05-04T21:15:00,Android,Hyderabad,734.46,39.0
S000423,U00245,2025-03-10T14:02:00,Android,Delhi,1059.79,0.0
S000424,U00245,2025-06-05T19:12:00,Android,Delhi,636.31,39.0
S000425,U00246,2025-04-06T19:57:00,Android,Kolkata,784.7,49.0
S000426,U00246,2025-03-22T19:06:00,Android,Kolkata,987.16,29.0
S000427,U00246,2025-06-04T20:28:00,Android,Kolkata,950.69,0.0
S000428,U00247,2025-04-06T09:14:00,Android,Kolkata,660.47,59.0
S000429,U00247,2025-01-17T17:33:00,Android,Kolkata,973.98,0.0
S000430,U00248,2025-03-10T17:09:00,Android,Bengaluru,798.76,49.0
S000431,U00249,2025-01-30T21:29:00,Android,Hyderabad,520.65,19.0
S000432,U00250,2025-05-16T18:02:00,Android,Mumbai,762.78,49.0
S000433,U00251,2025-01-19T18:45:00,iOS,Mumbai,727.84,39.0
S000434,U00251,2025-06-18T08:17:00,iOS,Mumbai,479.48,29.0
S000435,U00251,2025-06-04T16:56:00,iOS,Mumbai,807.74,39.0
S000436,U00252,2025-02-03T15:39:00,Android,Mumbai,577.42,19.0
S000437,U00252,2025-06-14T10:10:00,Android,Mumbai,745.43,29.0
S000438,U00253,2025-05-04T13:15:00,Android,Hyderabad,587.44,19.0
S000439,U00254,2025-04-03T09:09:00,Android,Mumbai,498.11,59.0
S000440,U00255,2025-03-18T11:36:00,iOS,Mumbai,1277.61,19.0
S000441,U00256,2025-03-10T11:40:00,iOS,Bengaluru,528.61,69.0
S000442,U00257,2025-02-18T22:39:00,Android,Delhi,389.56,39.0
S000443,U00258,2025-02-11T15:37:00,Android,Kolkata,653.19,59.0
S000444,U00259,2025-01-31T07:50:00,Android,Hyderabad,539.55,39.0
S000445,U00260,2025-03-02T20:52:00,iOS,Bengaluru,674.88,39.0
S000446,U00260,2025-02-14T15:52:00,iOS,Bengaluru,2118.66,0.0
S000447,U00260,2025-04-08T10:18:00,iOS,Bengaluru,546.87,59.0
S000448,U00261,2025-04-19T18:35:00,Android,Kolkata,567.34,49.0
S000449,U00262,2025-04-19T18:31:00,Android,Hyderabad,1297.69,0.0
S000450,U00262,2025-01-21T18:59:00,Android,Hyderabad,721.18,29.0
S000451,U00263,2025-02-11T20:33:00,Android,Mumbai,934.09,39.0
S000452,U00264,2025-04-24T08:23:00,Android,Bengaluru,951.57,0.0
S000453,U00265,2025-02-22T10:09:00,Android,Mumbai,534.57,59.0
S000454,U00265,2025-06-06T16:16:00,Android,Mumbai,1111.4,0.0
S000455,U00265,2025-05-12T07:17:00,Android,Mumbai,719.66,0.0
S000456,U00266,2025-05-27T20:42:00,Android,Bengaluru,267.98,49.0
S000457,U00266,2025-02-27T20:37:00,Android,Bengaluru,628.9,59.0
S000458,U00267,2025-05-24T13:48:00,iOS,Delhi,398.3,59.0
S000459,U00268,2025-02-19T09:40:00,iOS,Mumbai,1136.53,0.0
S000460,U00268,2025-05-05T19:13:00,iOS,Mumbai,367.18,29.0
S000461,U00268,2025-05-03T12:48:00,iOS,Mumbai,653.75,39.0
S000462,U00269,2025-02-27T12:04:00,Android,Kolkata,284.61,69.0
S000463,U00270,2025-01-07T11:04:00,Android,Delhi,826.61,59.0
S000464,U00271,2025-06-25T10:47:00,iOS,Kolkata,493.63,29.0
S000465,U00272,2025-02-01T10:21:00,iOS,Kolkata,707.6,29.0
S000466,U00272,2025-06-02T18:21:00,iOS,Kolkata,304.15,39.0
S000467,U00273,2025-06-03T18:40:00,iOS,Bengaluru,776.13,49.0
S000468,U00274,2025-01-01T21:42:00,iOS,Bengaluru,666.15,29.0
S000469,U00274,2025-05-30T21:48:00,iOS,Bengaluru,617.11,39.0
S000470,U00275,2025-03-31T15:53:00,Android,Hyderabad,1246.36,39.0
S000471,U00275,2025-03-23T15:22:00,Android,Hyderabad,828.11,39.0
S000472,U00276,2025-01-25T13:21:00,Android,Hyderabad,471.14,29.0
S000473,U00276,2025-05-14T22:07:00,Android,Hyderabad,708.56,29.0
S000474,U00277,2025-06-26T20:13:00,Android,Delhi,695.82,49.0
S000475,U00277,2025-03-12T19:24:00,Android,Delhi,503.0,39.0
S000476,U00278,2025-03-20T17:12:00,Android,Mumbai,543.22,39.0
S000477,U00279,2025-01-03T12:17:00,Android,Mumbai,527.75,69.0
S000478,U00279,2025-02-06T17:29:00,Android,Mumbai,326.36,0.0
S000479,U00279,2025-02-05T08:49:00,Android,Mumbai,634.26,0.0
S000480,U00280,2025-05-17T14:51:00,Android,Hyderabad,684.58,49.0
S000481,U00281,2025-06-02T07:54:00,Android,Hyderabad,408.43,0.0
S000482,U00281,2025-04-11T12:00:00,Android,Hyderabad,356.08,19.0
S000483,U00282,2025-02-02T15:58:00,Android,Bengaluru,300.56,69.0
S000484,U00283,2025-03-07T20:57:00,iOS,Bengaluru,356.92,19.0
S000485,U00283,2025-02-22T22:06:00,iOS,Bengaluru,1427.68,0.0
S000486,U00284,2025-06-23T10:03:00,Android,Bengaluru,1034.99,0.0
S000487,U00284,2025-06-08T17:07:00,Android,Bengaluru,824.23,29.0
S000488,U00285,2025-03-10T11:08:00,Android,Kolkata,635.55,39.0
S000489,U00286,2025-05-30T10:44:00,Android,Kolkata,489.17,49.0
S000490,U00287,2025-05-09T17:45:00,Android,Hyderabad,519.65,59.0
S000491,U00288,2025-04-22T09:16:00,Android,Bengaluru,324.3,29.0
S000492,U00288,2025-04-11T21:24:00,Android,Bengaluru,1166.38,0.0
S000493,U00289,2025-02-26T21:45:00,Android,Mumbai,722.87,49.0
S000494,U00290,2025-04-16T08:20:00,Android,Bengaluru,810.28,39.0
S000495,U00291,2025-06-03T12:17:00,iOS,Delhi,1006.77,0.0
S000496,U00291,2025-04-19T12:34:00,iOS,Delhi,542.27,69.0
S000497,U00291,2025-06-18T22:57:00,iOS,Delhi,1099.64,0.0
S000498,U00292,2025-03-28T19:14:00,Android,Delhi,549.7,19.0
S000499,U00293,2025-01-28T08:18:00,Android,Hyderabad,1230.14,39.0
S000500,U00293,2025-03-13T19:34:00,Android,Hyderabad,748.75,0.0
S000501,U00294,2025-06-18T20:05:00,iOS,Bengaluru,460.85,29.0
S000502,U00295,2025-02-14T08:57:00,Android,Mumbai,1473.35,0.0
S000503,U00296,2025-02-25T18:49:00,iOS,Kolkata,735.97,39.0
S000504,U00297,2025-04-17T21:10:00,Android,Hyderabad,771.97,29.0
S000505,U00298,2025-06-05T11:44:00,Android,Bengaluru,887.12,49.0
S000506,U00299,2025-03-26T11:02:00,Android,Kolkata,405.92,0.0
S000507,U00300,2025-06-25T11:18:00,Android,Mumbai,1268.39,39.0
S000508,U00300,2025-01-06T22:19:00,Android,Mumbai,1179.05,59.0
S000509,U00300,2025-06-16T18:38:00,Android,Mumbai,1009.45,0.0
S000510,U00301,2025-05-28T18:11:00,iOS,Delhi,653.61,49.0
S000511,U00302,2025-03-14T12:49:00,Android,Mumbai,784.77,29.0
S000512,U00303,2025-04-30T12:56:00,Android,Kolkata,543.42,49.0
S000513,U00304,2025-04-14T07:12:00,Android,Delhi,502.4,0.0
S000514,U00305,2025-03-12T13:28:00,iOS,Mumbai,642.55,0.0
S000515,U00306,2025-05-19T22:27:00,Android,Delhi,1013.22,39.0
S000516,U00306,2025-06-15T21:41:00,Android,Delhi,723.69,39.0
S000517,U00307,2025-05-27T19:30:00,Android,Bengaluru,536.78,39.0
S000518,U00307,2025-06-10T09:40:00,Android,Bengaluru,844.59,29.0
S000519,U00308,2025-04-25T16:51:00,iOS,Hyderabad,602.25,59.0
S000520,U00309,2025-01-24T14:54:00,Android,Bengaluru,1037.19,0.0
S000521,U00310,2025-05-26T10:54:00,Android,Delhi,945.31,0.0
S000522,U00311,2025-06-07T14:55:00,Android,Delhi,637.65,49.0
S000523,U00312,2025-02-02T21:22:00,Android,Delhi,646.63,59.0
S000524,U00313,2025-02-17T14:10:00,iOS,Delhi,427.8,69.0
S000525,U00314,2025-04-04T20:05:00,Android,Mumbai,452.71,39.0
S000526,U00314,2025-02-18T19:06:00,Android,Mumbai,1178.84,0.0
S000527,U00315,2025-05-05T12:19:00,iOS,Delhi,720.51,69.0
S000528,U00315,2025-05-02T18:45:00,iOS,Delhi,501.35,39.0
S000529,U00315,2025-02-24T11:06:00,iOS,Delhi,881.1,19.0
S000530,U00316,2025-03-30T21:32:00,Android,Bengaluru,585.05,59.0
S000531,U00317,2025-01-15T07:56:00,Android,Kolkata,586.67,69.0
S000532,U00317,2025-01-20T14:52:00,Android,Kolkata,569.07,59.0
S000533,U00318,2025-05-29T11:49:00,Android,Kolkata,1209.99,49.0
S000534,U00318,2025-05-04T07:17:00,Android,Kolkata,1695.89,49.0
S000535,U00319,2025-04-30T19:17:00,Android,Delhi,657.22,59.0
S000536,U00319,2025-05-09T18:15:00,Android,Delhi,427.94,49.0
S000537,U00320,2025-02-27T11:47:00,Android,Delhi,882.68,69.0
S000538,U00321,2025-06-20T07:59:00,Android,Bengaluru,1098.26,0.0
S000539,U00321,2025-06-14T15:31:00,Android,Bengaluru,1604.0,29.0
S000540,U00322,2025-01-04T18:43:00,Android,Bengaluru,394.09,59.0
S000541,U00323,2025-01-16T20:59:00,iOS,Delhi,967.85,0.0
S000542,U00324,2025-05-21T11:48:00,Android,Kolkata,777.99,39.0
S000543,U00325,2025-04-25T12:53:00,Android,Hyderabad,443.96,29.0
S000544,U00326,2025-05-05T11:18:00,Android,Delhi,730.88,29.0
S000545,U00326,2025-02-05T13:11:00,Android,Delhi,592.77,39.0
S000546,U00326,2025-06-07T21:01:00,Android,Delhi,724.22,49.0
S000547,U00327,2025-03-16T10:24:00,Android,Kolkata,462.21,49.0
S000548,U00328,2025-06-07T16:09:00,Android,Delhi,611.46,49.0
S000549,U00328,2025-01-11T18:35:00,Android,Delhi,822.84,49.0
S000550,U00328,2025-03-14T17:43:00,Android,Delhi,1027.42,39.0
S000551,U00329,2025-06-18T09:01:00,iOS,Delhi,1222.22,0.0
S000552,U00329,2025-02-05T13:21:00,iOS,Delhi,685.58,39.0
S000553,U00330,2025-04-22T10:00:00,Android,Delhi,783.16,0.0
S000554,U00331,2025-03-15T17:33:00,Android,Bengaluru,432.25,19.0
S000555,U00331,2025-06-25T18:55:00,Android,Bengaluru,880.0,49.0
S000556,U00332,2025-04-13T14:16:00,Android,Kolkata,972.13,0.0
S000557,U00332,2025-04-29T22:21:00,Android,Kolkata,479.44,49.0
S000558,U00333,2025-01-31T18:48:00,Android,Delhi,1270.41,0.0
S000559,U00333,2025-06-28T07:20:00,Android,Delhi,1081.24,0.0
S000560,U00333,2025-03-17T16:36:00,Android,Delhi,722.46,69.0
S000561,U00334,2025-06-15T18:29:00,Android,Mumbai,1360.67,0.0
S000562,U00334,2025-04-27T22:19:00,Android,Mumbai,913.04,59.0
S000563,U00335,2025-02-19T21:56:00,Android,Delhi,727.99,59.0
S000564,U00336,2025-05-28T11:34:00,Android,Kolkata,438.21,39.0
S000565,U00337,2025-05-23T15:03:00,Android,Mumbai,546.9,49.0
S000566,U00338,2025-04-23T21:35:00,iOS,Mumbai,694.39,0.0
S000567,U00338,2025-06-21T16:55:00,iOS,Mumbai,545.36,19.0
S000568,U00338,2025-01-29T12:08:00,iOS,Mumbai,527.89,69.0
S000569,U00338,2025-03-27T14:26:00,iOS,Mumbai,1056.88,19.0
S000570,U00339,2025-01-02T18:39:00,Android,Bengaluru,803.79,69.0
S000571,U00339,2025-04-16T20:55:00,Android,Bengaluru,261.72,29.0
S000572,U00339,2025-01-13T07:08:00,Android,Bengaluru,534.91,49.0
S000573,U00340,2025-03-02T21:31:00,Android,Kolkata,765.77,0.0
S000574,U00340,2025-02-01T15:42:00,Android,Kolkata,276.25,39.0
S000575,U00341,2025-06-22T16:28:00,Android,Mumbai,1109.28,0.0
S000576,U00341,2025-04-30T19:15:00,Android,Mumbai,648.81,29.0
S000577,U00342,2025-05-08T19:12:00,Android,Delhi,649.59,39.0
S000578,U00342,2025-06-05T07:40:00,Android,Delhi,562.8,59.0
S000579,U00343,2025-03-13T17:20:00,Android,Kolkata,818.82,49.0
S000580,U00344,2025-04-19T19:09:00,Android,Bengaluru,792.87,19.0
S000581,U00345,2025-01-05T14:32:00,Android,Delhi,199.72,59.0
S000582,U00345,2025-01-31T22:17:00,Android,Delhi,563.51,19.0
S000583,U00345,2025-06-11T17:24:00,Android,Delhi,405.14,59.0
S000584,U00346,2025-05-06T13:02:00,Android,Mumbai,455.5,69.0
S000585,U00346,2025-05-18T21:20:00,Android,Mumbai,445.09,49.0
S000586,U00347,2025-06-15T17:24:00,Android,Delhi,2142.42,0.0
S000587,U00347,2025-05-21T11:34:00,Android,Delhi,793.69,69.0
S000588,U00347,2025-03-18T11:41:00,Android,Delhi,1211.84,0.0
S000589,U00348,2025-05-19T15:18:00,iOS,Delhi,734.24,49.0
S000590,U00348,2025-05-08T18:55:00,iOS,Delhi,485.55,39.0
S000591,U00349,2025-05-18T13:29:00,iOS,Delhi,797.74,49.0
S000592,U00350,2025-02-02T07:23:00,iOS,Bengaluru,425.54,19.0
S000593,U00351,2025-04-21T20:32:00,Android,Bengaluru,715.31,19.0
S000594,U00351,2025-04-29T07:36:00,Android,Bengaluru,667.28,59.0
S000595,U00351,2025-04-20T10:25:00,Android,Bengaluru,892.2,49.0
S000596,U00351,2025-03-02T10:53:00,Android,Bengaluru,470.95,19.0
S000597,U00352,2025-05-24T11:06:00,iOS,Bengaluru,351.02,19.0
S000598,U00353,2025-06-30T07:26:00,Android,Kolkata,944.01,0.0
S000599,U00354,2025-01-15T21:11:00,Android,Mumbai,680.35,29.0
S000600,U00355,2025-05-26T16:06:00,iOS,Mumbai,621.22,59.0
S000601,U00356,2025-01-17T13:29:00,iOS,Delhi,487.18,19.0
S000602,U00357,2025-02-22T10:04:00,Android,Hyderabad,837.52,29.0
S000603,U00357,2025-04-28T22:18:00,Android,Hyderabad,619.98,59.0
S000604,U00358,2025-06-17T08:30:00,iOS,Bengaluru,492.57,29.0
S000605,U00358,2025-03-14T20:50:00,iOS,Bengaluru,747.9,39.0
S000606,U00359,2025-06-30T09:28:00,Android,Delhi,504.46,0.0
S000607,U00360,2025-06-03T12:25:00,Android,Mumbai,247.32,59.0
S000608,U00361,2025-05-24T15:28:00,Android,Delhi,843.62,29.0
S000609,U00361,2025-04-16T10:33:00,Android,Delhi,1021.48,0.0
S000610,U00362,2025-04-08T09:53:00,Android,Hyderabad,833.49,39.0
S000611,U00363,2025-03-13T11:17:00,iOS,Kolkata,549.09,0.0
S000612,U00364,2025-02-08T21:41:00,Android,Hyderabad,687.85,59.0
S000613,U00364,2025-02-19T10:10:00,Android,Hyderabad,955.14,0.0
S000614,U00364,2025-05-29T07:30:00,Android,Hyderabad,639.34,59.0
S000615,U00365,2025-04-09T22:02:00,Android,Bengaluru,668.66,59.0
S000616,U00365,2025-04-30T08:53:00,Android,Bengaluru,1120.03,39.0
S000617,U00365,2025-01-24T18:38:00,Android,Bengaluru,427.7,39.0
S000618,U00366,2025-06-06T08:24:00,iOS,Bengaluru,585.42,39.0
S000619,U00367,2025-05-09T17:43:00,iOS,Bengaluru,553.35,59.0
S000620,U00368,2025-01-06T08:53:00,iOS,Hyderabad,366.72,19.0
S000621,U00368,2025-06-05T08:16:00,iOS,Hyderabad,1059.39,0.0
S000622,U00368,2025-06-02T08:22:00,iOS,Hyderabad,762.4,39.0
S000623,U00369,2025-05-11T21:47:00,iOS,Kolkata,626.8,49.0
S000624,U00370,2025-04-02T08:42:00,iOS,Kolkata,825.54,49.0
S000625,U00370,2025-01-16T20:18:00,iOS,Kolkata,527.82,19.0
S000626,U00371,2025-04-22T12:20:00,Android,Delhi,1933.64,0.0
S000627,U00371,2025-06-26T07:22:00,Android,Delhi,995.16,49.0
S000628,U00372,2025-03-31T22:26:00,Android,Hyderabad,648.12,39.0
S000629,U00373,2025-01-23T22:40:00,iOS,Mumbai,479.23,29.0
S000630,U00374,2025-06-16T18:18:00,Android,Hyderabad,827.07,39.0
S000631,U00374,2025-06-28T21:28:00,Android,Hyderabad,735.28,59.0
S000632,U00375,2025-03-25T18:31:00,Android,Mumbai,806.27,49.0
S000633,U00376,2025-01-16T09:06:00,Android,Bengaluru,764.38,69.0
S000634,U00376,2025-06-10T12:35:00,Android,Bengaluru,603.84,59.0
S000635,U00377,2025-02-13T16:01:00,Android,Bengaluru,629.73,19.0
S000636,U00378,2025-04-30T14:26:00,Android,Kolkata,344.03,49.0
S000637,U00378,2025-02-02T11:47:00,Android,Kolkata,763.88,49.0
S000638,U00378,2025-03-24T11:25:00,Android,Kolkata,453.77,49.0
S000639,U00379,2025-04-27T07:54:00,iOS,Delhi,501.07,29.0
S000640,U00380,2025-01-29T22:48:00,Android,Delhi,615.17,0.0
S000641,U00380,2025-02-08T15:07:00,Android,Delhi,950.73,0.0
S000642,U00380,2025-01-27T08:56:00,Android,Delhi,760.4,69.0
S000643,U00381,2025-01-06T10:48:00,Android,Delhi,477.91,29.0
S000644,U00381,2025-05-05T09:47:00,Android,Delhi,1378.1,0.0
S000645,U00382,2025-02-03T07:24:00,Android,Delhi,684.82,69.0
S000646,U00383,2025-06-19T14:20:00,Android,Kolkata,1171.74,0.0
S000647,U00384,2025-04-06T08:05:00,Android,Bengaluru,899.65,49.0
S000648,U00384,2025-05-01T12:22:00,Android,Bengaluru,504.63,49.0
S000649,U00385,2025-04-04T22:34:00,Android,Bengaluru,438.16,39.0
S000650,U00385,2025-03-04T20:23:00,Android,Bengaluru,899.33,49.0
S000651,U00386,2025-01-13T08:13:00,Android,Hyderabad,486.96,59.0
S000652,U00387,2025-04-09T12:04:00,Android,Mumbai,763.17,29.0
S000653,U00387,2025-02-19T18:38:00,Android,Mumbai,534.32,49.0
S000654,U00388,2025-01-18T18:17:00,Android,Bengaluru,560.99,29.0
S000655,U00388,2025-03-11T09:25:00,Android,Bengaluru,656.53,29.0
S000656,U00389,2025-03-02T11:26:00,Android,Bengaluru,846.61,0.0
S000657,U00390,2025-03-04T22:56:00,Android,Bengaluru,817.48,0.0
S000658,U00391,2025-06-02T08:37:00,Android,Delhi,730.17,39.0
S000659,U00391,2025-04-05T22:00:00,Android,Delhi,356.15,29.0
S000660,U00391,2025-02-17T18:27:00,Android,Delhi,823.73,49.0
S000661,U00392,2025-04-03T12:46:00,Android,Bengaluru,1008.31,59.0
S000662,U00393,2025-02-14T21:43:00,Android,Bengaluru,1064.32,49.0
S000663,U00393,2025-02-24T14:45:00,Android,Bengaluru,646.81,29.0
S000664,U00394,2025-02-18T12:36:00,iOS,Hyderabad,590.7,29.0
S000665,U00394,2025-02-14T19:48:00,iOS,Hyderabad,511.78,49.0
S000666,U00395,2025-04-01T18:27:00,iOS,Hyderabad,702.73,59.0
S000667,U00396,2025-02-15T16:00:00,Android,Kolkata,916.08,0.0
S000668,U00397,2025-03-21T22:45:00,Android,Delhi,1204.27,0.0
S000669,U00398,2025-04-06T13:52:00,Android,Delhi,550.96,29.0
S000670,U00398,2025-03-11T17:21:00,Android,Delhi,463.6,29.0
S000671,U00399,2025-03-17T08:56:00,Android,Kolkata,830.55,29.0
S000672,U00399,2025-05-20T11:53:00,Android,Kolkata,1007.56,0.0
S000673,U00400,2025-04-05T09:05:00,Android,Hyderabad,508.61,19.0
S000674,U00401,2025-02-11T20:26:00,Android,Mumbai,825.36,0.0
S000675,U00402,2025-01-22T14:16:00,Android,Bengaluru,547.35,39.0
S000676,U00403,2025-02-16T18:43:00,iOS,Delhi,1086.31,59.0
S000677,U00403,2025-06-22T14:32:00,iOS,Delhi,586.63,49.0
S000678,U00403,2025-01-16T12:26:00,iOS,Delhi,526.61,39.0
S000679,U00404,2025-02-05T09:22:00,iOS,Mumbai,1029.97,0.0
S000680,U00405,2025-02-23T17:43:00,iOS,Mumbai,878.58,59.0
S000681,U00405,2025-01-23T10:30:00,iOS,Mumbai,1114.65,0.0
S000682,U00406,2025-03-13T07:43:00,iOS,Bengaluru,727.81,39.0
S000683,U00407,2025-06-24T20:02:00,Android,Kolkata,1382.27,49.0
S000684,U00408,2025-02-12T22:22:00,Android,Mumbai,717.9,59.0
S000685,U00408,2025-06-14T08:35:00,Android,Mumbai,1593.8,59.0
S000686,U00408,2025-02-01T18:35:00,Android,Mumbai,605.76,29.0
S000687,U00409,2025-06-29T21:21:00,Android,Mumbai,1039.47,0.0
S000688,U00410,2025-03-09T17:07:00,Android,Bengaluru,1094.62,0.0
S000689,U00410,2025-06-25T14:24:00,Android,Bengaluru,1084.39,29.0
S000690,U00410,2025-01-19T13:07:00,Android,Bengaluru,853.54,39.0
S000691,U00411,2025-03-17T18:14:00,Android,Hyderabad,829.92,19.0
S000692,U00411,2025-02-27T22:19:00,Android,Hyderabad,717.81,29.0
S000693,U00411,2025-03-17T18:12:00,Android,Hyderabad,613.06,0.0
S000694,U00411,2025-04-27T11:29:00,Android,Hyderabad,1368.44,0.0
S000695,U00412,2025-06-16T11:21:00,Android,Hyderabad,961.88,39.0
S000696,U00412,2025-02-14T07:42:00,Android,Hyderabad,700.96,19.0
S000697,U00413,2025-04-05T11:31:00,Android,Bengaluru,297.24,49.0
S000698,U00413,2025-05-13T17:53:00,Android,Bengaluru,723.24,0.0
S000699,U00414,2025-03-19T18:38:00,iOS,Mumbai,1072.07,0.0
S000700,U00414,2025-05-19T10:46:00,iOS,Mumbai,751.82,39.0
S000701,U00414,2025-02-21T16:31:00,iOS,Mumbai,419.22,39.0
S000702,U00414,2025-01-06T11:14:00,iOS,Mumbai,470.16,39.0
S000703,U00414,2025-05-29T17:56:00,iOS,Mumbai,419.12,39.0
S000704,U00415,2025-03-01T20:08:00,Android,Mumbai,351.15,0.0
S000705,U00416,2025-04-17T11:11:00,Android,Hyderabad,537.17,69.0
S000706,U00417,2025-05-09T22:42:00,iOS,Bengaluru,702.97,0.0
S000707,U00418,2025-03-06T09:22:00,iOS,Kolkata,784.58,49.0
S000708,U00418,2025-03-07T20:05:00,iOS,Kolkata,823.45,39.0
S000709,U00418,2025-02-21T18:53:00,iOS,Kolkata,706.34,39.0
S000710,U00418,2025-01-08T09:04:00,iOS,Kolkata,1287.79,29.0
S000711,U00419,2025-04-30T07:45:00,Android,Delhi,405.58,29.0
S000712,U00420,2025-02-03T09:36:00,Android,Bengaluru,778.68,59.0
S000713,U00421,2025-01-03T16:55:00,iOS,Bengaluru,865.44,59.0
S000714,U00421,2025-05-15T20:16:00,iOS,Bengaluru,783.24,0.0
S000715,U00422,2025-03-20T13:17:00,Android,Bengaluru,432.48,29.0
S000716,U00423,2025-04-28T11:14:00,Android,Delhi,955.29,59.0
S000717,U00424,2025-06-04T09:18:00,iOS,Mumbai,658.58,19.0
S000718,U00425,2025-01-31T10:40:00,Android,Hyderabad,575.86,39.0
S000719,U00426,2025-06-12T14:40:00,Android,Bengaluru,724.78,49.0
S000720,U00427,2025-03-29T18:10:00,Android,Kolkata,518.29,29.0
