order_id,session_id,user_id,order_date,order_value,payment_method,payment_status,delivery_fee
O000393,S000917,U00545,2025-01-12T08:04:36,788.98,Cash on Delivery,Success,29.0
O000394,S000918,U00546,2025-06-05T18:27:36,888.26,Card,Success,39.0
O000395,S000919,U00546,2025-03-23T07:59:36,952.92,UPI,Success,0.0
O000396,S000923,U00549,2025-03-28T13:35:36,684.66,UPI,Success,39.0
O000397,S000924,U00549,2025-02-25T20:34:36,891.91,Wallet,Success,29.0
O000398,S000928,U00552,2025-02-05T17:35:36,486.19,Card,Success,49.0
O000399,S000930,U00554,2025-02-24T13:18:36,664.63,Card,Success,29.0
O000400,S000934,U00556,2025-05-21T12:32:36,864.07,Wallet,Success,49.0
O000401,S000936,U00557,2025-01-07T22:22:36,1209.76,UPI,Success,0.0
O000402,S000938,U00559,2025-06-03T15:13:36,503.27,UPI,Success,19.0
O000403,S000940,U00559,2025-05-13T21:06:36,733.84,UPI,Success,49.0
O000404,S000943,U00562,2025-01-02T18:28:36,647.7,UPI,Success,29.0
O000405,S000945,U00563,2025-01-05T16:06:36,1237.9,Wallet,Success,0.0
O000406,S000946,U00563,2025-03-01T21:31:36,1013.06,UPI,Success,59.0
O000407,S000947,U00563,2025-05-14T14:40:36,531.96,UPI,Success,19.0
O000408,S000948,U00564,2025-04-02T10:37:36,407.66,Card,Success,0.0
O000409,S000949,U00564,2025-05-10T14:19:36,1577.95,Card,Success,0.0
O000410,S000950,U00565,2025-03-30T16:08:36,666.87,UPI,Success,0.0
O000412,S000954,U00566,2025-01-04T16:55:36,549.25,Wallet,Success,29.0
O000413,S000956,U00566,2025-03-07T20:43:36,524.74,UPI,Success,39.0
O000414,S000959,U00568,2025-06-21T12:11:36,466.3,Card,Success,39.0
O000415,S000960,U00568,2025-02-12T13:19:36,511.11,Wallet,Success,49.0
O000416,S000961,U00569,2025-06-18T09:46:36,773.99,Card,Success,59.0
O000417,S000964,U00571,2025-02-27T07:22:36,851.16,Cash on Delivery,Success,59.0
O000418,S000968,U00572,2025-01-01T10:14:36,830.36,UPI,Success,29.0
O000419,S000969,U00573,2025-03-15T09:00:36,484.07,UPI,Success,59.0
O000420,S000971,U00574,2025-06-19T13:17:36,524.94,UPI,Success,29.0
O000422,S000974,U00574,2025-05-11T15:30:36,399.46,Wallet,Success,39.0
O000423,S000975,U00575,2025-05-26T15:31:36,599.9,Card,Success,0.0
O000425,S000980,U00577,2025-01-02T19:24:36,941.84,Cash on Delivery,Success,39.0
O000426,S000981,U00578,2025-04-09T18:00:36,1064.98,UPI,Success,0.0
O000427,S000985,U00582,2025-03-22T14:08:36,738.81,UPI,Success,19.0
O000428,S000987,U00584,2025-02-21T18:45:36,498.79,Card,Success,39.0
O000429,S000989,U00585,2025-05-03T16:36:36,942.47,UPI,Success,0.0
O000430,S000991,U00587,2025-01-11T11:06:36,611.89,Card,Success,49.0
O000431,S000998,U00593,2025-05-08T10:22:36,584.23,Wallet,Success,29.0
O000432,S000999,U00594,2025-02-05T12:58:36,545.23,Cash on Delivery,Success,39.0
O000433,S001000,U00594,2025-04-06T10:53:36,766.91,UPI,Success,59.0
O000434,S001001,U00594,2025-03-01T16:19:36,959.28,UPI,Success,39.0
O000435,S001004,U00596,2025-01-30T13:21:36,546.32,Cash on Delivery,Success,49.0
O000436,S001005,U00597,2025-01-09T12:03:36,568.66,UPI,Success,39.0
O000437,S001006,U00597,2025-01-05T18:41:36,846.16,UPI,Success,49.0
O000438,S001008,U00597,2025-03-10T09:29:36,802.87,UPI,Success,29.0
O000441,S001011,U00598,2025-01-27T07:02:36,623.01,Wallet,Success,29.0
O000442,S001012,U00598,2025-01-08T08:36:36,745.1,UPI,Success,49.0
O000445,S001017,U00600,2025-05-27T22:17:36,999.83,UPI,Success,59.0
O000446,S001019,U00602,2025-01-18T18:20:36,594.07,UPI,Success,69.0
O000447,S001021,U00603,2025-02-09T11:08:36,770.26,UPI,Success,49.0
O000449,S001023,U00604,2025-01-12T15:16:36,1521.32,UPI,Success,0.0
O000450,S001025,U00605,2025-03-05T10:17:36,607.75,UPI,Success,19.0
O000451,S001026,U00606,2025-05-14T10:00:36,721.4,Cash on Delivery,Success,39.0
O000452,S001027,U00607,2025-03-01T17:14:36,515.71,UPI,Success,19.0
O000454,S001030,U00608,2025-01-28T19:08:36,534.71,UPI,Success,29.0
O000455,S001037,U00612,2025-04-17T07:35:36,1079.56,UPI,Success,0.0
O000456,S001038,U00612,2025-03-06T20:20:36,397.77,UPI,Success,49.0
O000457,S001039,U00612,2025-02-07T08:54:36,433.72,UPI,Success,49.0
O000458,S001041,U00614,2025-06-02T14:13:36,567.85,Card,Success,49.0
O000460,S001046,U00617,2025-04-18T12:37:36,2036.28,Card,Success,0.0
O000461,S001048,U00619,2025-02-13T15:32:36,762.71,Card,Success,19.0
O000462,S001051,U00621,2025-02-16T21:17:36,1076.76,Cash on Delivery,Success,0.0
O000463,S001054,U00623,2025-06-17T15:56:36,878.96,UPI,Success,19.0
O000464,S001055,U00623,2025-01-13T14:31:36,1116.43,Card,Success,0.0
O000465,S001056,U00624,2025-03-31T13:41:36,397.95,UPI,Success,49.0
O000466,S001057,U00625,2025-02-23T07:21:36,881.93,Card,Success,29.0
O000467,S001062,U00628,2025-02-06T08:56:36,484.42,Cash on Delivery,Success,39.0
O000468,S001063,U00629,2025-02-06T20:18:36,548.18,UPI,Success,69.0
O000470,S001065,U00630,2025-06-30T07:56:36,312.0,UPI,Success,39.0
O000471,S001066,U00631,2025-06-02T10:32:36,322.48,Card,Success,49.0
O000472,S001067,U00631,2025-02-05T15:56:36,1148.32,Cash on Delivery,Success,39.0
O000473,S001069,U00632,2025-04-19T17:56:36,1237.72,UPI,Success,59.0
O000474,S001070,U00632,2025-05-19T20:16:36,973.37,Card,Success,0.0
O000475,S001073,U00635,2025-03-15T12:44:36,348.69,Wallet,Success,39.0
O000478,S001085,U00642,2025-03-27T07:38:36,710.57,UPI,Success,69.0
O000479,S001087,U00642,2025-05-15T23:01:36,742.58,Card,Success,29.0
O000480,S001088,U00643,2025-01-29T18:33:36,908.54,Cash on Delivery,Success,49.0
O000482,S001091,U00645,2025-03-02T20:31:36,457.08,UPI,Success,69.0
O000483,S001092,U00645,2025-04-23T10:26:36,830.9,UPI,Success,19.0
O000484,S001093,U00645,2025-01-24T20:52:36,567.31,Wallet,Success,19.0
O000485,S001095,U00645,2025-06-13T15:06:36,429.44,Wallet,Success,39.0
O000486,S001097,U00645,2025-03-01T18:09:36,541.75,Card,Success,29.0
O000487,S001099,U00646,2025-05-10T17:47:36,808.15,UPI,Success,39.0
O000488,S001100,U00646,2025-05-26T16:12:36,451.02,Card,Success,29.0
O000489,S001104,U00648,2025-06-20T10:43:36,833.53,Cash on Delivery,Success,59.0
O000490,S001105,U00649,2025-04-23T20:09:36,597.62,UPI,Success,29.0
O000491,S001109,U00651,2025-02-27T15:19:36,375.87,Card,Success,29.0
O000493,S001111,U00652,2025-05-09T17:25:36,759.28,UPI,Success,59.0
O000494,S001120,U00657,2025-02-23T18:47:36,792.54,Card,Success,19.0
O000496,S001127,U00663,2025-03-14T07:39:36,531.53,Card,Success,39.0
O000497,S001128,U00664,2025-03-09T21:58:36,530.85,UPI,Success,19.0
O000498,S001131,U00666,2025-03-02T08:12:36,1581.37,UPI,Success,0.0
O000499,S001134,U00667,2025-04-20T17:48:36,843.61,UPI,Success,39.0
O000500,S001135,U00667,2025-04-25T16:12:36,1115.39,Wallet,Success,0.0
O000501,S001136,U00667,2025-06-20T20:03:36,831.08,Wallet,Success,39.0
O000503,S001138,U00669,2025-01-23T14:26:36,1140.95,UPI,Success,39.0
O000504,S001139,U00670,2025-01-24T15:53:36,845.88,UPI,Success,49.0
O000506,S001147,U00673,2025-04-16T18:51:36,722.22,UPI,Success,0.0
O000507,S001148,U00674,2025-05-05T14:48:36,683.6,Card,Success,29.0
O000510,S001152,U00674,2025-02-16T18:38:36,414.85,Card,Success,69.0
O000511,S001160,U00678,2025-01-23T22:12:36,485.11,UPI,Success,59.0
O000512,S001161,U00678,2025-05-23T17:50:36,1507.2,Card,Success,0.0
O000513,S001162,U00679,2025-06-14T10:35:36,531.15,Card,Success,39.0
O000514,S001164,U00680,2025-05-06T16:04:36,1044.53,UPI,Success,0.0
O000516,S001170,U00684,2025-05-05T20:58:36,1124.43,Card,Success,49.0
O000517,S001172,U00686,2025-03-23T13:36:36,1200.71,UPI,Success,0.0
O000518,S001174,U00688,2025-04-10T21:42:36,1121.79,Card,Success,0.0
O000520,S001178,U00689,2025-05-22T22:59:36,383.33,Cash on Delivery,Success,29.0
O000521,S001180,U00691,2025-03-12T16:55:36,504.81,UPI,Success,59.0
O000522,S001181,U00691,2025-04-27T17:42:36,514.95,UPI,Success,39.0
O000523,S001183,U00692,2025-05-13T16:01:36,819.47,Cash on Delivery,Success,29.0
O000525,S001191,U00697,2025-01-17T21:00:36,772.22,Card,Success,39.0
O000526,S001193,U00698,2025-05-26T20:01:36,943.1,UPI,Success,0.0
O000527,S001194,U00698,2025-05-01T15:12:36,649.53,UPI,Success,49.0
O000528,S001197,U00701,2025-03-14T22:33:36,718.93,UPI,Success,49.0
O000531,S001207,U00707,2025-06-26T12:08:36,974.76,Cash on Delivery,Success,0.0
O000533,S001212,U00710,2025-06-29T08:15:36,419.17,Card,Success,0.0
O000535,S001215,U00712,2025-03-20T10:07:36,1997.12,Cash on Delivery,Success,0.0
O000536,S001216,U00712,2025-01-20T15:07:36,437.47,UPI,Success,29.0
O000537,S001218,U00712,2025-04-06T13:24:36,1484.87,UPI,Success,0.0
O000538,S001221,U00714,2025-02-07T11:04:36,475.87,Card,Success,69.0
O000539,S001227,U00717,2025-06-15T11:46:36,659.06,Cash on Delivery,Success,0.0
O000541,S001229,U00719,2025-04-05T08:54:36,618.48,UPI,Success,0.0
O000542,S001230,U00719,2025-01-18T08:59:36,484.3,UPI,Success,29.0
O000543,S001232,U00721,2025-04-21T08:58:36,523.75,UPI,Success,29.0
O000544,S001236,U00724,2025-06-25T12:08:36,879.04,Cash on Delivery,Success,69.0
O000545,S001237,U00725,2025-01-23T14:05:36,874.84,UPI,Success,0.0
O000546,S001238,U00726,2025-04-13T08:00:36,616.27,UPI,Success,59.0
O000547,S001240,U00727,2025-04-22T12:44:36,553.26,UPI,Success,49.0
O000548,S001242,U00729,2025-01-13T20:21:36,725.77,Card,Success,39.0
O000549,S001243,U00729,2025-04-28T18:04:36,1398.19,UPI,Success,0.0
O000550,S001248,U00733,2025-05-02T16:47:36,293.99,Wallet,Success,59.0
O000551,S001249,U00734,2025-06-22T19:55:36,527.67,UPI,Success,29.0
O000552,S001251,U00734,2025-02-03T13:38:36,615.77,UPI,Success,19.0
O000553,S001252,U00735,2025-03-30T18:07:36,1121.64,UPI,Success,49.0
O000554,S001255,U00737,2025-03-24T13:18:36,537.79,Wallet,Success,29.0
O000555,S001257,U00738,2025-03-29T07:46:36,583.72,Card,Success,29.0
O000556,S001258,U00739,2025-03-16T18:03:36,654.16,UPI,Success,39.0
O000558,S001262,U00742,2025-05-30T15:58:36,858.48,UPI,Success,19.0
O000559,S001264,U00744,2025-04-13T08:38:36,564.45,UPI,Success,19.0
O000560,S001266,U00745,2025-06-21T11:16:36,984.52,UPI,Success,0.0
O000561,S001268,U00746,2025-03-21T07:43:36,410.48,UPI,Success,19.0
O000562,S001273,U00749,2025-04-10T18:35:36,507.49,UPI,Success,39.0
O000563,S001274,U00749,2025-05-31T11:42:36,948.01,Cash on Delivery,Success,69.0
O000564,S001276,U00750,2025-04-06T15:27:36,974.42,UPI,Success,29.0
O000565,S001280,U00752,2025-02-10T12:10:36,444.59,Card,Success,49.0
O000566,S001281,U00753,2025-04-11T19:12:36,1354.74,Card,Success,0.0
O000567,S001282,U00754,2025-04-02T21:31:36,613.87,UPI,Success,29.0
O000568,S001283,U00755,2025-05-26T16:14:36,545.51,Wallet,Success,49.0
O000569,S001285,U00756,2025-03-01T14:03:36,676.87,Card,Success,49.0
O000570,S001286,U00757,2025-03-17T14:44:36,835.38,UPI,Success,69.0
O000571,S001287,U00758,2025-01-07T11:02:36,558.09,UPI,Success,49.0
O000572,S001289,U00760,2025-03-30T16:37:36,381.04,UPI,Success,39.0
O000574,S001296,U00765,2025-03-09T15:53:36,747.37,Card,Success,19.0
O000575,S001299,U00766,2025-01-28T21:15:36,1459.33,UPI,Success,0.0
O000576,S001300,U00767,2025-05-07T15:02:36,768.4,Cash on Delivery,Success,39.0
O000577,S001301,U00768,2025-03-04T08:26:36,548.54,Cash on Delivery,Success,59.0
O000578,S001308,U00772,2025-06-26T15:55:36,1023.9,Wallet,Success,39.0
O000579,S001309,U00773,2025-06-03T22:30:36,844.58,UPI,Success,69.0
O000580,S001312,U00775,2025-04-12T17:21:36,537.61,UPI,Success,19.0
O000581,S001314,U00776,2025-02-16T22:53:36,820.77,Card,Success,19.0
O000582,S001318,U00777,2025-01-15T12:36:36,752.01,Wallet,Success,39.0
O000583,S001319,U00777,2025-03-17T21:39:36,955.03,Card,Success,0.0
O000584,S001323,U00780,2025-05-24T08:26:36,744.27,Card,Success,59.0
O000587,S001332,U00785,2025-06-19T17:29:36,864.2,Cash on Delivery,Success,39.0
O000588,S001334,U00787,2025-06-15T21:04:36,864.57,UPI,Success,69.0
O000589,S001335,U00787,2025-01-05T10:28:36,529.27,UPI,Success,49.0
O000590,S001340,U00790,2025-03-19T08:03:36,932.15,UPI,Success,59.0
O000591,S001341,U00791,2025-06-27T14:28:36,414.36,Card,Success,39.0
O000592,S001342,U00792,2025-04-26T20:42:36,448.3,UPI,Success,19.0
O000593,S001344,U00794,2025-02-22T09:46:36,900.54,UPI,Success,0.0
O000594,S001346,U00796,2025-01-23T10:32:36,290.7,UPI,Success,39.0
O000595,S001347,U00797,2025-04-03T16:47:36,444.58,UPI,Success,39.0
O000596,S001348,U00798,2025-05-20T08:37:36,320.4,Cash on Delivery,Success,39.0
O000597,S001349,U00799,2025-05-16T17:40:36,894.08,UPI,Success,0.0
O000598,S001353,U00800,2025-02-24T19:48:36,1227.14,UPI,Success,0.0
O000600,S001358,U00802,2025-04-01T07:10:36,360.42,Card,Success,19.0
O000601,S001364,U00804,2025-05-27T13:15:36,629.01,Card,Success,39.0
O000602,S001367,U00806,2025-01-31T22:39:36,1066.65,UPI,Success,0.0
O000603,S001368,U00806,2025-05-21T16:28:36,1019.95,UPI,Success,0.0
O000604,S001372,U00809,2025-02-21T11:42:36,673.29,UPI,Success,49.0
O000605,S001373,U00809,2025-04-17T10:57:36,593.66,UPI,Success,49.0
O000606,S001374,U00809,2025-05-01T14:59:36,867.92,Card,Success,39.0
O000607,S001375,U00810,2025-06-20T21:08:36,583.98,UPI,Success,69.0
O000608,S001378,U00812,2025-01-30T08:07:36,613.02,Cash on Delivery,Success,49.0
O000609,S001380,U00813,2025-04-22T16:35:36,476.89,UPI,Success,39.0
O000610,S001381,U00814,2025-06-08T13:23:36,581.32,Wallet,Success,39.0
O000611,S001384,U00815,2025-03-23T18:05:36,790.38,UPI,Success,59.0
O000613,S001386,U00816,2025-04-12T15:28:36,866.56,UPI,Success,19.0
O000614,S001388,U00817,2025-05-19T18:25:36,690.95,UPI,Success,19.0
O000615,S001389,U00817,2025-03-06T10:22:36,1220.42,Cash on Delivery,Success,29.0
O000616,S001392,U00819,2025-04-05T09:20:36,751.89,UPI,Success,49.0
O000617,S001396,U00822,2025-03-10T11:04:36,605.73,Cash on Delivery,Success,29.0
O000618,S001397,U00823,2025-02-25T15:01:36,594.26,UPI,Success,49.0
O000619,S001398,U00824,2025-06-20T12:48:36,1067.79,Wallet,Success,29.0
O000620,S001399,U00825,2025-06-18T12:57:36,837.66,UPI,Success,49.0
O000621,S001400,U00825,2025-05-26T07:34:36,660.5,UPI,Success,0.0
O000622,S001401,U00825,2025-04-28T15:46:36,1094.23,UPI,Success,0.0
O000623,S001405,U00827,2025-03-13T19:10:36,1574.43,UPI,Success,29.0
O000624,S001406,U00828,2025-01-29T15:24:36,673.29,UPI,Success,19.0
O000626,S001408,U00829,2025-04-18T15:50:36,1128.65,UPI,Success,59.0
O000627,S001414,U00833,2025-01-29T17:47:36,763.31,Card,Success,49.0
O000628,S001418,U00836,2025-06-06T16:32:36,622.56,UPI,Success,49.0
O000629,S001420,U00837,2025-05-19T09:04:36,1111.12,UPI,Success,0.0
O000630,S001421,U00837,2025-02-14T20:12:36,806.85,Card,Success,59.0
O000631,S001422,U00838,2025-03-13T12:51:36,656.96,Card,Success,49.0
O000632,S001424,U00839,2025-02-26T15:20:36,578.38,UPI,Success,39.0
O000633,S001425,U00839,2025-04-10T12:43:36,697.69,Wallet,Success,19.0
O000634,S001430,U00842,2025-02-03T12:06:36,795.06,Card,Success,19.0
O000635,S001434,U00844,2025-02-23T14:14:36,844.26,Card,Success,39.0
O000636,S001440,U00849,2025-04-01T18:42:36,551.65,UPI,Success,39.0
O000637,S001441,U00850,2025-06-30T12:01:36,870.79,UPI,Success,39.0
O000638,S001444,U00852,2025-04-20T07:43:36,1289.64,Card,Success,39.0
O000641,S001447,U00854,2025-05-15T20:34:36,661.24,UPI,Success,49.0
O000642,S001451,U00858,2025-02-07T20:55:36,893.2,Cash on Delivery,Success,39.0
O000643,S001452,U00859,2025-01-13T10:46:36,829.53,UPI,Success,69.0
O000644,S001453,U00859,2025-01-30T22:30:36,1404.36,UPI,Success,0.0
O000645,S001454,U00860,2025-01-01T13:43:36,870.83,UPI,Success,39.0
O000646,S001458,U00862,2025-01-30T18:15:36,596.9,Wallet,Success,59.0
O000647,S001459,U00862,2025-01-26T22:26:36,612.79,UPI,Success,29.0
O000648,S001465,U00866,2025-06-08T13:17:36,767.06,Card,Success,29.0
O000649,S001467,U00867,2025-02-03T11:31:36,842.86,UPI,Success,39.0
O000650,S001468,U00868,2025-06-26T16:00:36,618.18,UPI,Success,29.0
O000651,S001470,U00869,2025-05-07T19:47:36,510.17,UPI,Success,49.0
O000652,S001474,U00871,2025-04-23T17:05:36,765.72,Card,Success,59.0
O000653,S001477,U00874,2025-04-15T13:56:36,784.18,UPI,Success,49.0
O000656,S001484,U00878,2025-06-21T09:42:36,517.17,Card,Success,49.0
O000657,S001485,U00879,2025-05-30T14:56:36,1111.6,UPI,Success,0.0
O000658,S001486,U00879,2025-05-20T14:56:36,1330.6,UPI,Success,0.0
O000659,S001487,U00880,2025-02-27T10:02:36,756.83,UPI,Success,19.0
O000660,S001488,U00880,2025-03-29T16:02:36,585.46,UPI,Success,0.0
O000661,S001491,U00882,2025-02-10T18:45:36,718.11,UPI,Success,19.0
O000662,S001492,U00883,2025-04-08T14:03:36,415.81,Wallet,Success,19.0
O000663,S001493,U00883,2025-03-24T08:02:36,1170.33,Card,Success,0.0
O000664,S001494,U00884,2025-01-15T11:40:36,556.06,Cash on Delivery,Success,19.0
O000666,S001504,U00890,2025-06-29T14:55:36,885.26,Card,Success,69.0
O000667,S001505,U00890,2025-05-24T12:12:36,1043.78,Card,Success,59.0
O000668,S001506,U00890,2025-04-23T10:12:36,666.97,Cash on Delivery,Success,19.0
O000669,S001510,U00892,2025-01-09T12:34:36,649.13,Card,Success,19.0
O000670,S001512,U00894,2025-06-22T12:41:36,568.49,UPI,Success,29.0
O000671,S001513,U00895,2025-05-14T17:02:36,585.46,UPI,Success,69.0
O000672,S001514,U00896,2025-02-05T15:02:36,886.44,UPI,Success,29.0
O000673,S001516,U00897,2025-06-10T08:57:36,906.66,Card,Success,0.0
O000674,S001517,U00898,2025-02-15T10:20:36,649.63,UPI,Success,69.0
O000675,S001519,U00900,2025-01-22T19:51:36,665.87,UPI,Success,39.0
O000676,S001522,U00901,2025-02-18T22:58:36,530.82,Card,Success,49.0
O000677,S001523,U00902,2025-01-06T20:56:36,337.44,UPI,Success,69.0
O000679,S001530,U00906,2025-06-07T16:52:36,1316.84,UPI,Success,0.0
O000680,S001532,U00908,2025-04-30T20:49:36,734.51,Card,Success,39.0
O000681,S001533,U00909,2025-05-29T22:51:36,520.07,UPI,Success,29.0
O000684,S001538,U00911,2025-04-22T13:30:36,807.27,Card,Success,39.0
O000685,S001540,U00912,2025-01-18T22:55:36,917.19,UPI,Success,0.0
O000686,S001541,U00913,2025-01-30T07:12:36,1100.88,UPI,Success,0.0
O000687,S001543,U00914,2025-06-13T13:23:36,595.3,Wallet,Success,29.0
O000688,S001544,U00914,2025-03-27T22:40:36,576.75,Card,Success,19.0
O000689,S001547,U00916,2025-02-19T15:53:36,908.89,UPI,Success,0.0
O000690,S001550,U00918,2025-02-22T22:07:36,603.73,UPI,Success,19.0
O000691,S001553,U00921,2025-04-12T12:38:36,345.51,UPI,Success,0.0
O000693,S001555,U00922,2025-02-14T09:22:36,932.16,Card,Success,0.0
O000694,S001557,U00923,2025-02-15T21:51:36,1145.92,UPI,Success,0.0
O000695,S001558,U00923,2025-01-20T19:59:36,712.24,Card,Success,29.0
O000696,S001559,U00923,2025-06-01T16:22:36,1281.96,Card,Success,29.0
O000697,S001563,U00925,2025-02-16T16:26:36,576.66,Card,Success,0.0
O000698,S001564,U00926,2025-05-23T07:41:36,1563.21,UPI,Success,59.0
O000699,S001567,U00928,2025-06-18T15:05:36,766.74,Cash on Delivery,Success,49.0
O000700,S001569,U00929,2025-02-26T22:24:36,786.03,UPI,Success,59.0
O000701,S001572,U00930,2025-05-02T15:08:36,478.74,UPI,Success,39.0
O000702,S001573,U00930,2025-06-19T22:01:36,541.95,Cash on Delivery,Success,0.0
O000703,S001578,U00934,2025-06-08T14:51:36,1092.88,Card,Success,0.0
O000704,S001579,U00934,2025-06-14T13:34:36,444.74,UPI,Success,19.0
O000705,S001581,U00935,2025-04-15T19:41:36,865.86,Card,Success,29.0
O000706,S001584,U00937,2025-06-21T22:15:36,932.69,UPI,Success,29.0
O000707,S001586,U00937,2025-03-16T15:21:36,552.09,Card,Success,39.0
O000708,S001587,U00938,2025-01-07T14:53:36,640.73,Wallet,Success,0.0
O000709,S001588,U00939,2025-04-30T22:51:36,1208.39,UPI,Success,49.0
O000710,S001592,U00941,2025-06-12T22:21:36,1398.17,Cash on Delivery,Success,29.0
O000711,S001595,U00943,2025-04-28T22:08:36,1112.12,UPI,Success,0.0
O000712,S001596,U00944,2025-05-16T09:38:36,460.25,UPI,Success,29.0
O000713,S001598,U00945,2025-01-13T22:44:36,291.52,Card,Success,39.0
O000714,S001601,U00947,2025-06-16T11:35:36,463.67,UPI,Success,19.0
O000715,S001603,U00948,2025-05-23T22:47:36,1338.29,UPI,Success,0.0
O000716,S001604,U00949,2025-04-15T12:02:36,560.1,UPI,Success,39.0
O000717,S001606,U00951,2025-01-25T15:55:36,751.67,UPI,Success,0.0
O000718,S001607,U00952,2025-02-13T20:01:36,750.91,Card,Success,49.0
O000719,S001610,U00955,2025-01-10T15:03:36,457.64,UPI,Success,49.0
O000720,S001611,U00955,2025-05-10T21:54:36,1200.66,UPI,Success,0.0
O000721,S001612,U00955,2025-02-27T18:19:36,592.71,UPI,Success,49.0
O000722,S001613,U00955,2025-04-01T21:13:36,458.7,Card,Success,0.0
O000723,S001615,U00956,2025-02-11T07:08:36,709.32,UPI,Success,49.0
O000724,S001617,U00957,2025-05-23T16:46:36,459.68,Card,Success,19.0
O000725,S001618,U00958,2025-05-24T20:38:36,532.6,UPI,Success,39.0
O000726,S001619,U00959,2025-06-06T07:42:36,539.82,UPI,Success,69.0
O000727,S001622,U00962,2025-06-21T20:53:36,449.46,UPI,Success,29.0
O000728,S001624,U00964,2025-04-17T09:43:36,617.7,UPI,Success,0.0
O000729,S001625,U00965,2025-05-20T08:27:36,531.3,UPI,Success,39.0
O000730,S001628,U00967,2025-01-04T07:20:36,1090.33,UPI,Success,19.0
O000731,S001629,U00967,2025-05-26T18:54:36,329.68,Card,Success,49.0
O000732,S001630,U00968,2025-02-10T12:39:36,704.42,UPI,Success,39.0
O000733,S001631,U00968,2025-05-26T09:15:36,555.97,UPI,Success,0.0
O000734,S001634,U00970,2025-01-17T08:20:36,424.07,UPI,Success,39.0
O000735,S001635,U00970,2025-04-28T09:40:36,900.14,UPI,Success,0.0
O000736,S001637,U00972,2025-05-13T13:01:36,409.12,UPI,Success,49.0
O000737,S001639,U00973,2025-04-28T19:00:36,1117.72,Cash on Delivery,Success,0.0
O000738,S001642,U00975,2025-03-17T09:36:36,665.96,Card,Success,39.0
O000740,S001657,U00985,2025-04-25T07:52:36,593.21,UPI,Success,39.0
O000741,S001661,U00987,2025-06-05T11:36:36,732.68,Wallet,Success,49.0
O000742,S001662,U00988,2025-06-29T20:40:36,386.82,Card,Success,69.0
O000743,S001667,U00993,2025-03-03T12:40:36,524.8,Card,Success,49.0
O000744,S001669,U00993,2025-03-14T09:01:36,800.49,Wallet,Success,29.0
O000745,S001671,U00995,2025-06-11T07:54:36,512.32,UPI,Success,29.0
O000746,S001672,U00995,2025-05-23T18:12:36,611.94,Wallet,Success,39.0
O000747,S001676,U00997,2025-03-14T14:44:36,1152.8,Cash on Delivery,Success,19.0
O000748,S001680,U00999,2025-04-21T16:05:36,571.45,Wallet,Success,29.0
